VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
83839,41867,Jasmit Raval,38,F,1
83840,41868,Raksha Ram,66,M,0
83841,41868,Ganga Nadkarni,27,F,0
83842,41869,Yamini Sarma,52,M,0
83843,41869,Aadhya Deep,4,F,0
83844,41869,Rushil Mall,54,M,0
83845,41870,Agastya Luthra,19,M,0
83846,41871,Maanav Mutti,36,M,0
83847,41872,Damyanti Srivastava,68,M,0
83848,41872,Sathvik Chowdhury,63,F,0
83849,41872,Faraj Atwal,20,M,0
83850,41873,Arjun Das,75,M,0
83851,41873,Yatan Zachariah,40,F,0
83852,41874,Charvi Roy,78,F,0
83853,41874,Chakradhar Acharya,7,M,0
83854,41874,Akshay Hegde,58,M,0
83855,41875,Zashil Mane,47,F,0
83856,41875,Tanveer Rana,61,F,0
83857,41876,Triya Chana,2,M,0
83858,41877,Jonathan Jaggi,37,F,0
83859,41878,Yashawini Panchal,17,M,0
83860,41878,Pranav Walla,68,M,0
83861,41878,Anamika Saran,82,M,0
83862,41879,Gavin Issac,61,M,0
83863,41879,Jagat Char,60,F,0
83864,41879,Kabir Dara,81,M,0
83865,41880,Divya Uppal,36,F,0
83866,41880,Raghav Konda,3,M,0
83867,41881,Tejas Wali,29,M,0
83868,41881,Lakshmi Magar,84,M,0
83869,41882,Ijaya Sahota,52,M,0
83870,41882,Tanay Karan,36,F,0
83871,41882,Vinaya Mody,54,F,0
83872,41883,Advay Sankar,37,M,0
83873,41883,Harrison Mital,56,M,0
83874,41884,Siya Chaudhari,82,F,0
83875,41884,Hamsini Nagy,26,F,0
83876,41884,Harish Rajagopal,71,M,0
83877,41885,Anika Kapoor,65,M,0
83878,41885,Amaira Barman,82,F,0
83879,41886,Shivani Vaidya,74,M,0
83880,41887,Parth Borah,58,M,0
83881,41887,Udyati Buch,78,M,0
83882,41887,Manbir Singhal,1,F,0
83883,41888,Raksha Sarraf,84,M,0
83884,41889,Waida Raval,28,M,0
83885,41890,Manan Chakrabarti,54,M,0
83886,41891,Ryan Apte,63,F,0
83887,41891,Ubika Ahuja,77,F,0
83888,41892,Ekani Chandra,75,M,0
83889,41893,Jai Shan,85,M,1
83890,41894,Tanish Nadig,42,M,0
83891,41895,Fitan Saha,51,F,0
83892,41895,Udarsh Savant,45,M,0
83893,41896,Kritika Sastry,13,M,0
83894,41896,Avni Mand,74,M,0
83895,41896,Benjamin Doshi,29,M,0
83896,41897,Vihaan Varty,55,M,0
83897,41897,Patrick Ratta,52,M,0
83898,41898,Tanay Chatterjee,80,F,0
83899,41898,Unni Mukhopadhyay,21,F,0
83900,41899,Wahab Goda,60,M,0
83901,41899,Oliver Johal,28,F,0
83902,41899,Oni Saran,37,M,0
83903,41900,Fariq Sarkar,75,M,0
83904,41901,Anamika Bassi,26,M,0
83905,41901,Vrinda Shanker,78,F,0
83906,41901,Wishi Mani,3,F,0
83907,41902,Fariq Tailor,63,M,0
83908,41902,Teerth Virk,5,M,0
83909,41903,Rehaan Nigam,48,M,0
83910,41903,Osha Gandhi,61,F,0
83911,41904,Kiaan Kulkarni,29,M,0
83912,41904,Jack Rattan,3,M,0
83913,41904,Ojasvi Dhar,47,F,0
83914,41905,Geetika Dhar,70,F,0
83915,41906,Qadim Verma,25,M,0
83916,41907,Irya Murty,29,F,0
83917,41907,Krisha Kapur,14,M,0
83918,41907,Sanya Bhat,5,F,0
83919,41908,Yashodhara Rajan,52,F,0
83920,41908,Deepa Savant,50,F,0
83921,41908,Faris Bath,40,M,0
83922,41909,Daksh Sodhi,60,F,0
83923,41909,Prisha Mohan,49,M,0
83924,41910,Brinda Mani,20,F,0
83925,41911,Ubika Rama,43,M,0
83926,41911,Abdul Vyas,84,F,0
83927,41912,Girik Oak,31,M,0
83928,41912,Kevin Aurora,2,F,0
83929,41912,Neelima Mangat,65,F,0
83930,41913,Ikshita Dara,30,M,0
83931,41913,Darika Chowdhury,58,F,0
83932,41913,Yadavi Mukhopadhyay,37,M,0
83933,41914,Teerth Kale,68,M,0
83934,41915,Wridesh Bail,74,F,0
83935,41915,Owen Narula,62,F,0
83936,41915,Jyoti Char,55,M,0
83937,41916,Bhanumati Bains,49,M,0
83938,41916,Orinder Nagar,42,M,0
83939,41917,Ayaan Randhawa,16,M,0
83940,41917,Aayush Yohannan,12,M,0
83941,41917,Meghana Sami,80,F,0
83942,41918,Samarth Dube,60,M,0
83943,41919,Dhriti Singhal,73,M,0
83944,41920,Isaiah Deep,10,M,0
83945,41921,Utkarsh Thakkar,61,M,0
83946,41921,Yashodhara Dhawan,15,F,0
83947,41921,Pushti Bose,36,M,0
83948,41922,Varsha Toor,81,F,0
83949,41922,Xiti Aggarwal,21,M,0
83950,41922,Vedhika Thaman,4,M,0
83951,41923,Adya Gill,27,F,0
83952,41923,Bhavna Samra,52,M,0
83953,41923,Amrita Gola,52,M,0
83954,41924,Ojasvi Jani,34,F,0
83955,41924,Anirudh Dara,29,M,0
83956,41924,Xiti Modi,81,F,0
83957,41925,Idika Bhargava,43,M,0
83958,41925,Dakshesh Iyengar,68,F,0
83959,41926,Zayan Wali,55,F,0
83960,41926,Advik Shan,44,M,0
83961,41927,Lavanya Maharaj,72,M,0
83962,41927,Pranav Gupta,80,M,0
83963,41927,Harrison Subramanian,77,M,0
83964,41928,Wazir Devi,36,F,0
83965,41928,Vidhi Kurian,58,M,0
83966,41929,Nathan Devi,67,F,0
83967,41930,Rudra Kalita,4,F,0
83968,41930,Raagini Mishra,6,F,0
83969,41931,Alexander Krishnamurthy,76,F,0
83970,41931,Rishi Din,44,M,0
83971,41931,Abha Gade,20,M,0
83972,41932,Unnati Loyal,52,M,0
83973,41932,Alka Arora,72,M,0
83974,41932,Laksh Manne,26,M,0
83975,41933,Vasudha Narasimhan,67,M,0
83976,41933,William Panchal,29,M,0
83977,41933,Guneet Kala,44,M,0
83978,41934,Agastya Mangal,75,F,1
83979,41935,Prisha Upadhyay,84,M,0
83980,41935,Naksh Chana,79,M,0
83981,41936,Diya Sunder,10,F,0
83982,41937,Chandresh Varughese,21,F,0
83983,41937,Rajata Kulkarni,85,F,0
83984,41937,Warjas Shroff,62,M,0
83985,41938,Gaurav Mital,70,M,0
83986,41938,Yatin Kapur,55,M,0
83987,41938,Oeshi Kalita,23,F,1
83988,41939,Ati Chakraborty,4,M,0
83989,41940,Hemangini Krishna,70,M,0
83990,41940,Manya Sem,25,M,0
83991,41941,Krishna Krishnamurthy,9,F,0
83992,41941,Tripti Sagar,35,M,0
83993,41941,Chanchal Narula,81,M,0
83994,41942,Gabriel Kari,12,M,0
83995,41943,Neha Dhar,79,M,0
83996,41943,Balveer Nazareth,59,F,0
83997,41943,Harish Bhagat,39,M,0
83998,41944,Edhitha Puri,43,M,0
83999,41945,Pranit Ganesan,39,M,0
84000,41945,Max Palan,57,F,0
84001,41946,Ishita Buch,64,M,1
84002,41947,Dipta Mital,45,M,0
84003,41947,Jacob Murty,55,F,0
84004,41947,Laksh Wable,69,M,0
84005,41948,Ekta Bansal,2,M,0
84006,41948,Bachittar Pradhan,42,F,0
84007,41948,Amol Sachar,15,M,0
84008,41949,Oliver Rajagopal,51,M,1
84009,41950,Upma Pall,34,M,1
84010,41950,Pranav Chatterjee,11,M,0
84011,41950,Brijesh Sur,4,M,0
84012,41951,Gaurav Tak,60,F,0
84013,41951,Harita Borra,71,F,0
84014,41951,Anirudh Kapur,7,M,0
84015,41952,Baljiwan Dasgupta,43,M,0
84016,41952,Ayush Rao,58,F,0
84017,41953,Xiti Memon,66,M,0
84018,41953,Reva Lall,60,M,0
84019,41953,Laksh Taneja,81,M,0
84020,41954,Jyoti Gola,51,M,0
84021,41954,Daksh Sankaran,77,F,0
84022,41954,Wahab Chaudhary,84,M,0
84023,41955,Diya Iyer,17,M,0
84024,41955,Arin Khurana,65,F,0
84025,41955,Geetika Madan,35,M,0
84026,41956,Baghyawati Naik,54,M,0
84027,41956,Anamika Zacharia,60,F,0
84028,41957,Wriddhish Nadkarni,41,M,0
84029,41958,Megha Gera,53,M,0
84030,41958,Manan Bahl,75,F,0
84031,41958,Jalsa Bobal,65,F,0
84032,41959,Amrita Bhalla,10,M,1
84033,41959,Yatin Mani,23,M,0
84034,41959,Raagini Date,76,F,0
84035,41960,Chaitaly Apte,11,M,0
84036,41960,Krish Singh,15,F,0
84037,41961,Anay Sachdeva,20,M,0
84038,41962,Laksh Doshi,2,F,0
84039,41963,Ubika Venkatesh,29,M,0
84040,41964,Damyanti Hans,57,F,0
84041,41964,Nathaniel Kant,12,F,0
84042,41965,Rayaan Chowdhury,55,M,0
84043,41966,Janaki Khalsa,60,F,0
84044,41967,Yutika Thakkar,73,F,0
84045,41968,Pavani Mitra,61,M,0
84046,41969,Tanvi Saini,60,M,0
84047,41969,Bhavika Sarkar,38,M,0
84048,41969,Bishakha Misra,61,F,0
84049,41970,Advay Mishra,21,M,0
84050,41971,Tanish Merchant,44,F,0
84051,41971,Praneel Manda,35,M,0
84052,41972,Vyanjana Sekhon,25,F,0
84053,41972,Triya Dutta,43,M,0
84054,41972,Tanvi Borra,18,F,0
84055,41973,Prisha Sinha,52,M,0
84056,41973,Nidra Kari,54,F,0
84057,41973,Yuvraj Samra,27,M,0
84058,41974,Omkaar Saini,78,F,0
84059,41975,Eta Kata,35,M,0
84060,41976,Indira Nori,83,F,0
84061,41977,Brijesh Lata,73,F,0
84062,41977,Yochana Chandran,3,M,0
84063,41977,Kala Zacharia,35,F,0
84064,41978,Charita Mohan,25,M,0
84065,41979,Vidhi Chhabra,82,M,0
84066,41980,Ekbal Raval,66,F,0
84067,41980,Harinakshi Bhatti,33,M,0
84068,41981,Forum Gola,31,M,0
84069,41982,Upma Khalsa,52,M,0
84070,41982,Megha Krishnan,29,F,1
84071,41983,Chavvi Sathe,6,F,0
84072,41983,Tamanna Nayar,41,F,0
84073,41983,Viraj Khare,47,M,0
84074,41984,Wishi Puri,24,M,0
84075,41984,Ganga Som,79,M,0
84076,41984,Baghyawati Panchal,36,M,0
84077,41985,Jhalak Lata,21,M,0
84078,41985,Laksh Raghavan,82,M,0
84079,41986,Saumya Gade,25,F,0
84080,41987,Jagat Sachar,76,F,0
84081,41988,Chakrika Johal,47,M,0
84082,41989,Rachita Om,37,T,0
84083,41989,Neha Madan,57,F,0
84084,41989,Urvi Grewal,23,F,0
84085,41990,Ishaan Mitra,77,M,0
84086,41990,Eesha Atwal,68,F,0
84087,41990,Urmi Aurora,11,F,0
84088,41991,Fiyaz Dua,47,F,0
84089,41991,Widisha Mishra,72,M,0
84090,41992,Nitara Sodhi,29,M,0
84091,41992,Balvan Mallick,11,F,0
84092,41992,Idika Bath,2,M,0
84093,41993,Dalaja Amble,76,M,0
84094,41993,Ayush Nadkarni,59,F,0
84095,41993,Ishani Lala,40,M,0
84096,41994,Chaman Patil,57,M,0
84097,41994,Bhavya Savant,80,F,0
84098,41995,Kala Kalla,44,M,0
84099,41995,Girik Ramaswamy,2,M,0
84100,41996,Chandani Parmar,28,M,0
84101,41997,Varsha Amble,41,M,0
84102,41998,Tamanna Kibe,67,M,0
84103,41998,Keya Nadig,49,F,0
84104,41998,Orinder Raghavan,35,F,0
84105,41999,Sachi Krishna,64,M,0
84106,41999,Upadhriti Puri,16,M,0
84107,41999,Mahika Dash,68,M,0
84108,42000,Neelima Varghese,46,F,0
84109,42000,Jhalak Tella,78,F,0
84110,42000,Rushil Aurora,49,M,0
84111,42001,Yashoda Sharaf,15,M,0
84112,42002,Mekhala Khalsa,20,T,0
84113,42002,Qarin Pandya,24,M,0
84114,42002,Michael Kumer,34,F,0
84115,42003,Bhavya Dara,28,F,0
84116,42003,Zilmil Jha,48,M,0
84117,42004,Ikshita Maharaj,22,M,0
84118,42004,Yashoda Pandya,7,F,0
84119,42004,Vincent Bains,67,F,0
84120,42005,Laban Khatri,48,M,0
84121,42005,Simon Lata,20,M,0
84122,42005,Raagini Bains,82,M,0
84123,42006,Bhavini Rout,42,M,0
84124,42006,Karan Dalal,80,M,0
84125,42007,Omkaar Dass,64,M,0
84126,42008,Anusha Halder,59,F,0
84127,42008,Anvi Narula,26,M,0
84128,42008,Warhi Gokhale,53,M,0
84129,42009,Lekha Tak,6,M,0
84130,42009,Kabir Swaminathan,60,M,0
84131,42010,Amaira Prashad,85,M,0
84132,42011,Harita Kapoor,24,M,0
84133,42011,Benjamin Subramaniam,34,F,0
84134,42012,Ranbir Bhalla,62,M,0
84135,42012,Warda Kari,29,M,0
84136,42012,Benjamin Solanki,18,F,0
84137,42013,Chatresh Balan,24,M,0
84138,42014,Shravya Shenoy,85,M,0
84139,42015,Chatresh Palan,85,F,0
84140,42015,Warjas Goel,73,M,0
84141,42015,Xiti Gill,55,M,0
84142,42016,Joshua Kaur,76,M,0
84143,42017,Sai Mitra,79,F,0
84144,42017,Nachiket Vyas,29,F,0
84145,42018,Gayathri Parmer,81,F,0
84146,42019,Amruta Memon,35,M,0
84147,42020,Advaith Kade,23,M,0
84148,42020,Rohan Kumar,19,M,0
84149,42021,Robert Bala,82,M,0
84150,42022,Bakhshi Pandit,40,F,0
84151,42022,Aryan Palan,60,M,0
84152,42022,Leela Cherian,34,F,0
84153,42023,Triveni Borah,11,M,0
84154,42024,Janani Mitra,62,M,0
84155,42025,Sai Bal,36,M,0
84156,42025,Ria Bath,28,F,0
84157,42026,Falguni Nanda,61,M,0
84158,42026,Dayita Mital,3,T,0
84159,42026,Yuvraj Agate,29,M,0
84160,42027,Yahvi Rajan,70,F,0
84161,42028,Omkaar Bajaj,81,M,0
84162,42029,Yashawini Rajagopalan,43,F,0
84163,42030,Ubika Sandhu,50,F,0
84164,42031,Jagdish Pant,19,M,0
84165,42032,Isha Chaudhuri,56,M,0
84166,42033,Vedant Sharma,48,T,0
84167,42033,Logan Dayal,52,M,0
84168,42033,Ayaan Mane,81,F,0
84169,42034,Balvan Arora,43,F,0
84170,42034,Vamakshi Kar,76,F,0
84171,42035,Chaitanya Kalla,77,M,0
84172,42036,Bachittar Kunda,29,F,0
84173,42037,Ryan Randhawa,78,F,0
84174,42037,Rachita Choudhry,26,M,0
84175,42037,Rishi Bahl,74,M,0
84176,42038,Charita Bhalla,85,M,0
84177,42039,Raghav Anne,59,F,0
84178,42040,Divya Gaba,32,M,0
84179,42040,Gautam Mann,34,M,1
84180,42040,Manya Dasgupta,62,M,0
84181,42041,Yochana Magar,79,F,0
84182,42041,Saumya Shenoy,78,F,0
84183,42042,Harshil Lad,83,F,0
84184,42042,Aditya Thaman,16,F,0
84185,42042,Brinda Chaudhry,3,M,0
84186,42043,Ryan Sagar,2,M,0
84187,42043,Yashoda Dalal,42,M,0
84188,42043,Sai Toor,25,M,0
84189,42044,Lopa Sarkar,60,F,1
84190,42044,Sai Soni,31,F,1
84191,42045,Hritik Bala,83,M,0
84192,42046,Tristan Singh,24,F,0
84193,42046,Veda Lanka,47,F,0
84194,42046,Isaiah Patla,78,F,0
84195,42047,Chameli Choudhary,15,F,0
84196,42047,Adya Dubey,26,F,0
84197,42048,Sachi Chopra,44,T,0
84198,42048,Mekhala Muni,71,F,0
84199,42048,Daksha Bora,5,M,0
84200,42049,Ekansh Gera,56,M,0
84201,42049,Yash Loke,56,M,0
84202,42049,Chakradhar Panchal,14,F,0
84203,42050,Darika Konda,85,M,0
84204,42050,Tanish Mohanty,61,M,0
84205,42051,Utkarsh Parsa,71,F,0
84206,42052,Quincy Muni,69,F,0
84207,42052,Samarth Agrawal,62,M,0
84208,42052,Zaid Kade,26,F,1
84209,42053,Devika Sani,84,F,0
84210,42053,Jack Malhotra,50,M,0
84211,42054,Xalak Ghosh,7,M,0
84212,42054,Yatin Jha,67,M,0
84213,42054,Vedhika Parikh,83,F,0
84214,42055,Victor Bala,60,M,0
84215,42055,Nilima Mukhopadhyay,34,M,0
84216,42056,Ridhi Pant,82,M,0
84217,42057,Siya Sha,82,M,0
84218,42057,Henry Tandon,35,M,0
84219,42057,Tanveer Bera,52,M,0
84220,42058,Om Mann,11,F,0
84221,42059,Girik Jayaraman,57,M,0
84222,42059,Aahana Barman,72,M,0
84223,42059,Rachita Ramachandran,2,F,0
84224,42060,Rehaan Sant,61,M,0
84225,42060,Gaurangi Srinivasan,71,M,1
84226,42060,Aayush Sarna,45,F,0
84227,42061,Avi Dubey,50,M,1
84228,42061,Vihaan Kapoor,51,F,0
84229,42062,Yauvani Shukla,66,F,0
84230,42062,Dhriti Dugar,58,M,0
84231,42063,Aryan Walla,25,M,0
84232,42064,Ikshita Nanda,2,M,0
84233,42065,Sanya Dugar,80,M,0
84234,42065,Xavier Apte,32,F,0
84235,42065,Oscar Bhatt,24,M,0
84236,42066,Varenya Sahota,35,F,0
84237,42066,Guneet Ben,5,F,0
84238,42066,Neelima Jain,40,F,0
84239,42067,Ekta Balan,34,M,0
84240,42068,Omisha Sani,8,M,0
84241,42068,Sachi Dara,22,M,0
84242,42069,Siya Kibe,83,M,0
84243,42069,Jatin Oak,84,T,0
84244,42070,Sathvik Bhalla,81,M,0
84245,42070,Vihaan Mishra,21,F,0
84246,42071,Samaksh Varughese,79,M,0
84247,42071,Jatin Raju,20,M,0
84248,42072,Zansi Kapur,72,M,0
84249,42072,Inaya Mutti,30,M,0
84250,42073,Yug Master,68,F,0
84251,42073,Ekalinga Khalsa,42,M,0
84252,42073,Pahal Gupta,66,M,0
84253,42074,Aradhana Peri,12,M,0
84254,42075,Darika Salvi,13,M,0
84255,42076,Dalaja Misra,73,M,0
84256,42076,Yatan Chandra,24,F,0
84257,42076,Yatin Handa,79,M,0
84258,42077,Arya Rau,72,F,0
84259,42077,Forum Rai,7,M,0
84260,42078,Mohammed Pai,42,M,0
84261,42079,George Madan,80,M,0
84262,42079,Gunbir Munshi,2,M,0
84263,42079,Gavin Guha,27,M,0
84264,42080,Vedant Minhas,64,F,0
84265,42080,Nidra Bedi,6,M,0
84266,42081,Watika Bath,12,F,0
84267,42081,Varsha Bir,78,M,0
84268,42081,Unnati Oommen,55,M,0
84269,42082,Amrita Sagar,68,M,0
84270,42082,Omisha Srinivas,30,F,0
84271,42082,Naveen Shankar,3,M,0
84272,42083,Yashoda Ramanathan,66,M,0
84273,42083,Isha Nagarajan,20,M,0
84274,42083,Yashica Bir,77,M,0
84275,42084,Ojas Khanna,48,M,0
84276,42084,Udant Ghose,68,M,0
84277,42085,Yashasvi Khanna,33,M,0
84278,42086,Saksham Nigam,76,M,0
84279,42086,Simon Koshy,37,M,0
84280,42087,Om Pingle,54,F,0
84281,42087,Girindra Joshi,33,M,0
84282,42087,Bakhshi Banik,84,F,0
84283,42088,Viraj Bahri,76,F,0
84284,42089,Gopal Natarajan,69,F,0
84285,42089,Mekhala Shetty,16,M,0
84286,42090,Libni Palla,26,M,0
84287,42090,Aradhana Bhattacharyya,23,F,0
84288,42091,Henry Manne,7,T,0
84289,42091,Ronith Mutti,5,M,0
84290,42091,Dhruv Memon,11,M,0
84291,42092,Harini Bhatti,67,M,0
84292,42092,Pooja Tella,71,F,0
84293,42092,Jalsa Raj,10,M,0
84294,42093,Shravya Palan,6,F,0
84295,42093,Turvi Ganesan,31,F,0
84296,42094,Unnati Anne,49,F,1
84297,42095,Indali Sengupta,79,M,0
84298,42095,Hritik Borde,4,F,0
84299,42095,Chavvi Kothari,49,F,0
84300,42096,Barkha Chand,26,M,0
84301,42097,Urvashi Nagi,29,M,0
84302,42098,Faris Pillay,11,M,0
84303,42098,Wazir Singhal,72,F,0
84304,42099,Oviya Sagar,56,M,0
84305,42100,Urvi Patla,38,M,0
84306,42101,Warinder Ganesan,63,F,0
84307,42101,Quincy Hora,67,M,0
84308,42101,Dakshesh Wable,75,M,0
84309,42102,Rachita Majumdar,50,M,0
84310,42102,Chakradhar Hans,17,F,0
84311,42103,Brinda Vaidya,82,F,0
84312,42103,Eta Suri,52,M,0
84313,42104,Aarav Dutt,4,M,0
84314,42105,Kashish Mallick,70,M,0
84315,42105,Manya Varughese,45,M,0
84316,42106,Tarak Natt,64,F,0
84317,42106,Shaurya Dewan,40,F,0
84318,42106,Dipta Ray,84,M,0
84319,42107,Tejas Babu,50,M,0
84320,42108,Guneet Khatri,20,F,0
84321,42109,Simon Shroff,42,M,0
84322,42109,Ishani Rama,18,F,0
84323,42110,Jhalak Karnik,59,M,0
84324,42110,Shaurya Sarkar,58,M,0
84325,42111,Shivansh Kapadia,35,M,0
84326,42111,Veer Kurian,42,F,0
84327,42111,Zansi Dixit,9,F,0
84328,42112,Zehaan Muni,3,M,0
84329,42113,Darika Chaudhuri,74,F,0
84330,42113,Tanvi Bajaj,40,F,0
84331,42114,Anthony Raman,28,M,0
84332,42115,Hema Peri,63,F,0
84333,42116,Isaiah Das,78,F,0
84334,42116,Dhruv Aurora,50,M,0
84335,42116,Harini Bedi,37,M,0
84336,42117,Isaiah Narula,25,M,0
84337,42117,Tara Reddy,70,F,0
84338,42118,Netra Parikh,84,F,0
84339,42118,Saksham Cheema,77,M,0
84340,42118,George Oak,72,M,0
84341,42119,Inaya Rajagopal,58,M,0
84342,42119,Bina Gopal,85,M,0
84343,42119,Baghyawati Savant,63,M,0
84344,42120,Tanmayi Yadav,41,F,0
84345,42120,Laban Pillai,23,F,0
84346,42120,Rajeshri Shukla,19,M,1
84347,42121,Barkha Chauhan,19,F,0
84348,42122,Sachi Ram,68,M,0
84349,42122,Oviya Zachariah,8,M,0
84350,42122,Upasna Mukherjee,71,F,0
84351,42123,Gaurangi Pillay,1,M,0
84352,42124,Shivani Kapadia,67,T,0
84353,42124,Chaitanya Deshmukh,28,M,0
84354,42124,Matthew Gera,62,F,0
84355,42125,Balveer Halder,42,M,0
84356,42125,Charvi Ganesh,56,F,0
84357,42125,Anita Kuruvilla,72,M,0
84358,42126,Vidhi Kaul,19,M,0
84359,42126,Yashvi Prashad,72,M,0
84360,42126,Zayan Raval,7,M,0
84361,42127,Zayan More,18,M,0
84362,42128,Zarna Kapadia,9,M,0
84363,42129,Edhitha Rau,9,F,0
84364,42130,Oviya Mistry,72,M,0
84365,42131,Harita Sankar,55,M,0
84366,42132,Yochana Mane,31,M,0
84367,42133,Warhi Kale,31,M,0
84368,42134,Varsha Vig,59,F,0
84369,42134,Ekalinga Jhaveri,29,F,0
84370,42135,Frederick Sunder,41,M,0
84371,42135,Anya Gulati,73,M,0
84372,42135,Jeremiah Hari,58,F,0
84373,42136,Matthew Dugar,20,M,0
84374,42137,Brijesh Kurian,39,M,1
84375,42137,Yatin Sama,54,M,0
84376,42138,Vamakshi Agrawal,75,M,1
84377,42138,William Brahmbhatt,75,F,0
84378,42138,Ishita Misra,49,F,0
84379,42139,Shaurya Bhandari,11,M,0
84380,42139,Azaan Gara,75,M,0
84381,42139,Jagrati Bhasin,35,M,1
84382,42140,Balendra Agarwal,19,F,0
84383,42141,Xiti Singhal,54,M,0
84384,42141,Harish Mitter,23,M,1
84385,42141,Aryan Ghose,65,F,0
84386,42142,Naveen Jani,19,M,0
84387,42142,Deepa Arora,55,M,0
84388,42142,Pooja Chacko,9,F,0
84389,42143,Yashasvi Bhatia,36,M,0
84390,42143,Lakshmi Bhalla,8,M,0
84391,42143,Kashvi Sood,20,F,0
84392,42144,Yochana Chauhan,37,M,0
84393,42144,Advaith Dhar,49,M,0
84394,42144,Daksha Dutt,67,F,0
84395,42145,Chaman Borah,64,M,0
84396,42145,Gabriel Grover,60,F,0
84397,42145,Nidhi Raghavan,4,F,0
84398,42146,Vihaan Vig,79,M,0
84399,42146,Suhani Bora,56,M,0
84400,42146,Vedant Mane,83,M,0
84401,42147,Ati Prabhakar,8,M,1
84402,42147,Benjamin Sinha,58,M,0
84403,42147,Qasim Sathe,24,F,0
84404,42148,Anya Naik,36,F,0
84405,42148,Manan Edwin,54,M,0
84406,42149,Madhavi Kala,12,M,0
84407,42149,Balhaar Deo,56,F,0
84408,42150,Lekha Master,10,F,0
84409,42150,Pushti Dua,52,F,0
84410,42151,Sathvik Atwal,28,F,0
84411,42152,Nakul Talwar,81,M,0
84412,42152,Bishakha Sandal,85,F,0
84413,42153,Zaitra Biswas,14,F,0
84414,42154,Brinda Sur,35,M,0
84415,42154,Rajata Zacharia,77,M,1
84416,42154,Owen Biswas,8,M,0
84417,42155,Zarna Lala,55,F,0
84418,42155,Jasmit Narula,77,F,0
84419,42155,Panini Agate,14,M,0
84420,42156,Dhruv Jayaraman,6,M,0
84421,42156,Elijah Bhat,52,M,0
84422,42157,Abeer Varkey,85,F,0
84423,42157,Yagnesh Goda,67,M,0
84424,42158,Aarush Sankaran,57,F,0
84425,42158,Maya Manne,5,T,0
84426,42158,Ekapad Sule,34,F,0
84427,42159,Nisha Balan,51,M,0
84428,42160,Jai Arya,50,M,0
84429,42160,Lucky Singh,78,F,0
84430,42161,Indira Shah,18,M,0
84431,42162,Yashica Devan,73,M,0
84432,42162,Neel Dube,68,M,0
84433,42163,Lopa Mane,18,M,0
84434,42163,Chakrika Gara,64,F,0
84435,42164,Vritti Tailor,48,M,0
84436,42164,Finn Master,6,F,0
84437,42165,Vansha Batra,32,M,0
84438,42165,Vrishti Chauhan,9,M,0
84439,42165,Divya Karnik,2,F,0
84440,42166,Samar Zacharia,71,M,0
84441,42166,Simon Shukla,57,M,0
84442,42166,Champak Solanki,83,M,0
84443,42167,Ekalinga Shenoy,73,M,0
84444,42168,Vasana Tella,59,M,0
84445,42168,Bhavya Issac,14,M,0
84446,42169,Aashi Deep,36,M,0
84447,42170,Yash Verma,52,T,0
84448,42170,Bhavika Barman,48,F,0
84449,42170,Darsh Subramaniam,60,M,0
84450,42171,Qadim Magar,51,F,0
84451,42172,Brinda Krishnan,31,F,0
84452,42173,Amol Basak,54,M,0
84453,42174,Bina Brar,8,M,0
84454,42175,Upasna Sengupta,24,M,0
84455,42175,Mitesh Vora,34,M,0
84456,42176,Bimala Behl,62,F,0
84457,42176,Sachi Borra,59,F,0
84458,42176,Watika Bawa,78,M,0
84459,42177,Gautami Chakraborty,70,M,0
84460,42177,Pahal Swaminathan,80,M,0
84461,42177,Sneha Tella,29,M,0
84462,42178,Anirudh Parsa,43,M,0
84463,42179,Yutika Bala,67,M,0
84464,42179,Aditya Lal,85,M,0
84465,42180,Devansh Bhardwaj,25,F,0
84466,42181,Oviya Mand,29,M,0
84467,42181,Keya Mann,5,M,0
84468,42182,Upkaar Dave,15,F,0
84469,42182,Prisha Tella,3,M,0
84470,42183,Niharika Barad,66,F,0
84471,42183,Saumya Anne,2,M,0
84472,42183,Simon Jani,21,M,0
84473,42184,Chakradev Yohannan,44,F,0
84474,42184,Jyoti Dani,29,M,0
84475,42185,Daniel Bhagat,69,M,0
84476,42185,Veer Banerjee,52,M,0
84477,42186,Jyoti Mahal,66,M,0
84478,42186,Chandran More,22,F,0
84479,42186,Henry Oommen,42,F,0
84480,42187,Anirudh Pau,79,M,0
84481,42187,Kiaan Keer,21,F,0
84482,42187,Nandini Maharaj,1,F,0
84483,42188,Veer Srivastava,52,M,0
84484,42188,Kala Palla,53,F,0
84485,42189,Sudiksha Deep,73,M,0
84486,42190,Gagan Prabhu,63,M,0
84487,42190,Alexander D’Alia,58,F,0
84488,42190,Vinaya Raju,55,M,0
84489,42191,Ronith Bedi,24,F,0
84490,42192,Yachana Sani,14,M,0
84491,42192,Nihal Natt,57,M,0
84492,42193,Rohan Hayre,36,F,0
84493,42193,Harini Krish,21,F,0
84494,42193,Tanish Sehgal,74,M,0
84495,42194,Rishi Loke,32,M,0
84496,42195,Bakhshi Lal,36,M,0
84497,42195,Ubika Devi,64,M,0
84498,42195,Rudra Dayal,47,M,0
84499,42196,Amol Luthra,26,M,0
84500,42196,Ubika Nazareth,5,F,0
84501,42196,Nidra Dada,9,M,0
84502,42197,Girish Chanda,58,F,0
84503,42198,Yutika Divan,50,M,0
